ck,gk,name,bdate,ms,gender,income,childrenhome,occ,hof,nco,addr1,addr2,phone,datefirstpuchase,datelastpurchase
28105,315,Hannah Garcia,1997-11-23,M,F,60000,0,Skilled Manual,0,2,5582 Ryan Court,,238-555-0129,13/03/2019,13/03/2024
28106,326,Chloe Williams,1997-05-27,M,F,60000,0,Skilled Manual,1,2,1663 Almond Drive,,746-555-0145,17/10/2018,17/10/2023
28107,34,Tara Simpson,1970-03-25,S,F,20000,1,Clerical,1,2,2855 West F St.,,1 (11) 500 555-0122,18/08/2018,18/08/2023
28108,34,Roger Yang,1970-05-20,S,M,20000,1,Clerical,1,2,8328 San Francisco,,1 (11) 500 555-0114,08/09/2018,08/09/2023
28109,34,Leonard Tang,1970-03-06,S,M,20000,1,Clerical,0,2,3606 Bolton Circle,,1 (11) 500 555-0181,13/09/2018,13/09/2023
28110,10,Cassandra Sai,1971-05-07,M,F,20000,1,Clerical,1,2,6876 Winthrop Street,,1 (11) 500 555-0148,13/09/2018,13/09/2023
28111,18,Jon Zhang,1971-07-07,M,M,20000,1,Clerical,1,2,6725 Arata Way,,1 (11) 500 555-0135,28/09/2018,28/09/2023
28112,315,Savannah Evans,2000-07-22,M,F,30000,0,Skilled Manual,1,2,9069 Muir Road,,696-555-0193,07/09/2016,07/09/2021
28113,19,Amanda Powell,1972-04-13,S,F,30000,0,Skilled Manual,1,2,8857 Sunshine,,1 (11) 500 555-0150,20/10/2018,20/10/2023
28114,23,Jared Cox,1973-06-13,S,M,40000,0,Skilled Manual,1,2,3798 Vine Hill Way,,1 (11) 500 555-0149,29/08/2018,29/08/2023
28115,21,Deanna Jiménez,1973-03-07,M,F,40000,0,Skilled Manual,1,2,6410 Army Drive,,1 (11) 500 555-0112,10/09/2018,10/09/2023
28116,24,Sabrina Dominguez,1973-02-05,S,F,40000,0,Skilled Manual,1,2,8452 Pine Hollow Rd.,,1 (11) 500 555-0187,25/10/2018,25/10/2023
28117,18,Craig Vazquez,1974-08-15,S,M,40000,0,Clerical,0,2,3237 Orchid Ct,,1 (11) 500 555-0125,10/10/2018,10/10/2023
28122,634,Gabriel King,1995-06-08,M,M,40000,0,Skilled Manual,0,2,3601 Greenbush Drive,,944-555-0131,26/11/2018,26/11/2023
28123,299,Daisy Ortega,1995-02-12,S,F,40000,0,Skilled Manual,1,2,5065 Cloverleaf Circle,,506-555-0155,31/03/2019,31/03/2024
28126,325,Anna Johnson,1995-01-12,M,F,60000,0,Skilled Manual,1,2,2633 Dalis Dr.,,420-555-0145,11/10/2018,11/10/2023
28127,368,Fernando Price,1995-06-18,M,M,60000,0,Skilled Manual,1,2,8274 Gladstone Drive,,678-555-0146,09/10/2018,09/10/2023
28129,66,Justin Griffin,1994-03-06,S,M,50000,0,Skilled Manual,0,2,4891 Olivera Rd,,430-555-0145,13/02/2017,13/02/2022
28130,52,Joshua Taylor,1993-02-02,S,M,60000,0,Skilled Manual,1,2,1145 Paraiso Ct.,,926-555-0140,14/02/2017,14/02/2022
28131,301,Todd Zhu,1993-04-09,S,M,70000,0,Professional,0,2,2071 Concord Blvd.,,337-555-0113,04/09/2016,11/06/2024
28136,3,Kelli Raje,1977-03-26,M,F,70000,0,Skilled Manual,1,2,5964 Sepulveda Ct.,,1 (11) 500 555-0116,06/07/2018,06/07/2023
28137,12,Kristi Lopez,1978-09-27,S,F,100000,0,Management,0,3,2390 Brodia Court,,1 (11) 500 555-0159,15/04/2019,15/04/2024
28139,35,Carrie Gutierrez,1978-07-16,M,F,100000,1,Management,0,0,1695 Valley High Dr,,1 (11) 500 555-0116,04/03/2019,04/03/2024
28141,69,Joseph Robinson,1994-03-16,M,M,50000,0,Professional,1,2,9821 Juniper Drive,,637-555-0159,26/08/2018,26/08/2023
28142,607,Willie Lin,1994-08-14,S,M,50000,0,Professional,0,2,4469 Rain Drop Circle,,969-555-0166,26/09/2016,26/09/2021
28143,641,Samuel Gonzalez,1994-05-15,S,M,60000,0,Professional,1,2,1085 Ash Lane,,754-555-0113,19/09/2018,19/09/2023
28144,648,Noah Phillips,1994-08-23,S,M,60000,0,Professional,1,2,5995 Olivera Rd.,,730-555-0157,18/01/2019,18/01/2024
28145,301,Brandon Jones,1994-11-11,S,M,60000,0,Professional,0,2,7177 Danesta Dr.,,881-555-0128,02/09/2016,02/09/2021
28146,339,Gavin Washington,1986-12-12,S,M,130000,1,Management,0,4,6550 Gregory Dr.,,170-555-0126,08/01/2019,08/01/2024
28147,298,Omar Black,1984-07-18,S,M,60000,4,Skilled Manual,0,3,6713 Castle Rock,,857-555-0112,30/09/2016,30/09/2021
28148,611,Jon Zhao,1984-02-19,S,M,60000,4,Skilled Manual,0,3,3682 Macarthur Avenue,,363-555-0147,19/09/2016,19/09/2021
28149,334,William Miller,1984-08-11,M,M,60000,2,Skilled Manual,1,2,1063 Pinehurst Court,,222-555-0131,16/09/2016,16/09/2021
28150,336,Connor Chen,1984-11-06,S,M,60000,2,Skilled Manual,0,2,7622 Mayette Avenue,,238-555-0127,15/09/2016,15/09/2021
28151,315,Katherine Walker,1983-04-12,S,F,40000,0,Professional,0,1,5510 Chickpea Ct.,,349-555-0141,30/12/2018,30/12/2023
28152,358,Ian Rivera,1983-03-01,M,M,70000,2,Professional,1,2,9699 Gilardy Drive,,657-555-0114,30/09/2016,22/06/2024
28154,337,Katherine Patterson,1988-04-11,S,F,70000,0,Professional,0,1,7306 Pastime Drive,,670-555-0187,18/09/2016,09/06/2024
28155,345,Taylor Watson,1988-08-24,S,F,70000,0,Professional,1,1,1144 Paradise Ct.,,682-555-0190,23/09/2016,06/06/2024
28156,368,Gabrielle Hall,1988-06-11,S,F,70000,0,Professional,0,1,5764 St. Dunstan Ct.,,310-555-0179,01/09/2016,09/06/2024
28157,55,Elijah Edwards,1983-04-26,M,M,70000,2,Professional,1,3,4722 Carrick Ct.,,169-555-0141,13/03/2019,13/03/2024
28158,299,Clarence Luo,1982-03-06,S,M,70000,0,Professional,1,1,9620 Fallbrook Road,,733-555-0149,10/09/2016,26/06/2024
28159,299,Tamara Yang,1982-02-27,M,F,70000,0,Professional,1,1,679 Lanton Ave,,862-555-0111,16/09/2016,26/06/2024
28161,57,Jessica Perry,1982-03-14,S,F,60000,0,Professional,0,1,1867 Sahara Drive,,435-555-0148,11/02/2017,11/02/2022
28162,326,Bruce Ward,1982-06-11,M,M,60000,0,Skilled Manual,1,1,2186 Claycord Ave.,,213-555-0117,17/09/2016,17/09/2021
28163,553,Rachel Washington,1982-03-11,M,F,60000,0,Skilled Manual,1,1,4092 Tupelp Drive,,104-555-0136,23/09/2016,23/09/2021
28164,334,Gabrielle Coleman,1982-10-21,M,F,60000,0,Skilled Manual,1,1,419 River Ash Court,#9,768-555-0128,14/09/2016,14/09/2021
28165,49,Alexa Rivera,1981-09-09,M,F,40000,2,Skilled Manual,0,2,9828 Larch Ct,,502-555-0111,12/02/2017,12/02/2022
28166,312,Cassidy Coleman,1981-07-04,M,F,40000,2,Skilled Manual,1,2,9784 Mellowood Street,,166-555-0126,20/09/2016,20/09/2021
28167,338,Samuel Hughes,1981-02-19,S,M,60000,0,Skilled Manual,1,1,1083 W. Hook Road,,463-555-0170,25/09/2016,25/09/2021
28168,337,Jacqueline Ward,1981-10-10,M,F,60000,0,Skilled Manual,1,1,9104 Melody Drive,,561-555-0115,04/09/2016,04/09/2021
28169,69,Lucas Blue,1981-03-18,M,M,60000,0,Skilled Manual,0,1,9330 Georgia Dr.,,876-555-0117,14/02/2017,14/02/2022
28170,325,Isabella Johnson,1981-01-21,M,F,60000,0,Skilled Manual,1,1,2251 Temple Drive,,941-555-0186,18/09/2016,18/09/2021
28171,612,Aidan Henderson,1981-10-16,M,M,60000,0,Skilled Manual,1,1,P. O. Box 5413,,285-555-0116,27/09/2016,27/09/2021
28172,301,Charles Moore,1981-11-27,M,M,60000,0,Skilled Manual,1,1,4000 Krueger Drive,,799-555-0117,03/09/2016,03/09/2021
28173,49,Timothy Young,1980-02-01,S,M,40000,2,Skilled Manual,1,2,1547 Larkwood Ct.,,941-555-0117,26/02/2017,26/02/2022
28175,536,Clifford Subram,1980-07-01,M,M,40000,2,Skilled Manual,1,3,9903 East Lane,,221-555-0148,28/08/2018,28/08/2023
28176,56,Natalie Roberts,1987-07-04,S,F,60000,0,Skilled Manual,0,1,3857 Westchester Pl.,,292-555-0119,13/02/2017,13/02/2022
28177,62,Cameron Henderson,1987-08-18,S,M,60000,0,Skilled Manual,0,1,2765 Robbins Place,,143-555-0130,22/02/2017,22/02/2022
28178,69,Katherine James,1987-04-27,S,F,60000,0,Skilled Manual,0,1,5806 West Slough Rd,,195-555-0129,06/02/2017,06/02/2022
28179,536,Billy Alvarez,1987-10-28,S,M,60000,0,Skilled Manual,0,1,4814 Seascape Circle,,159-555-0194,07/09/2016,07/09/2021
28180,609,Jerry Chander,1987-08-04,S,M,60000,0,Skilled Manual,0,1,1613 Santa Maria,,278-555-0110,19/09/2016,19/09/2021
28181,543,Katherine Rodriguez,1980-03-06,M,F,60000,0,Skilled Manual,1,1,5412 Glenhaven Ave South,,801-555-0134,04/09/2016,04/09/2021
28182,385,Fernando Turner,1980-09-05,M,M,60000,0,Skilled Manual,1,1,6242 Cleveland Avenue,,878-555-0125,05/09/2016,05/09/2021
28183,301,Nicole Howard,1980-07-04,M,F,60000,0,Skilled Manual,1,1,1060 Mcelroy Court,,963-555-0168,07/09/2016,07/09/2021
28184,345,Madison Russell,1980-06-10,M,F,60000,0,Skilled Manual,1,1,5289 Steven Drive,,873-555-0146,22/09/2016,22/09/2021
28185,301,Eric Alexander,1980-04-19,M,M,60000,0,Skilled Manual,1,1,1773 Royal Palm Lane,,106-555-0117,06/09/2016,06/09/2021
28186,536,Jenny Wagner,1980-02-06,M,F,60000,0,Skilled Manual,1,1,2205 Stonehedge Dr.,,893-555-0112,05/09/2016,05/09/2021
28187,338,Aaron Chen,1979-11-13,M,M,60000,3,Professional,1,0,4633 Jefferson Street,,969-555-0160,14/01/2019,14/01/2024
28190,355,Kimberly Cook,1979-05-21,S,F,70000,0,Professional,1,1,3432 White Pl.,,610-555-0154,25/09/2016,06/06/2024
28191,612,Mya Long,1979-06-19,S,F,70000,0,Professional,1,1,3700 Lane Way,,364-555-0120,22/09/2016,04/06/2024
28192,648,Abigail Sanchez,1979-09-22,M,F,70000,5,Professional,1,3,977 Delta View Ln.,,808-555-0111,23/04/2019,23/04/2024
28193,335,Taylor Davis,1979-04-19,S,F,70000,5,Professional,1,3,4377 Viking Dr.,,194-555-0130,06/09/2016,23/06/2024
28194,536,Lydia Garcia,1979-02-15,S,F,80000,0,Professional,0,0,8398 Kathryn Drive,,802-555-0191,27/09/2016,22/06/2024
28196,548,Timothy Cox,1978-05-18,M,M,80000,0,Skilled Manual,1,1,2303 Rosebrook Ct.,,539-555-0153,28/10/2016,20/06/2024
28197,68,Kayla Rodriguez,1978-10-06,S,F,60000,0,Professional,1,1,799 Temple Dr.,,581-555-0152,11/02/2017,11/02/2022
28198,66,Jared Moyer,1978-02-10,M,M,60000,0,Professional,0,1,2201 Huston Road,,173-555-0182,12/02/2017,12/02/2022
28199,360,Alyssa Jones,1978-05-10,S,F,60000,0,Professional,0,1,9682 Morello Court,,446-555-0158,03/10/2016,03/10/2021
28200,369,Morgan Henderson,1978-03-10,M,F,60000,0,Professional,1,1,8354 Ponderosa Drive,,622-555-0119,07/10/2016,07/10/2021
28201,25,Tyler Martinez,1989-09-25,M,M,80000,4,Management,1,0,4478 Rainier Dr.,,1 (11) 500 555-0196,23/07/2018,23/07/2023
28202,32,Maria King,1989-03-15,S,F,80000,4,Management,1,0,1688 Sudan Loop,,1 (11) 500 555-0124,03/07/2018,03/07/2023
28203,38,Victor Gomez,1989-06-28,M,M,90000,0,Management,1,0,5805 Nob Hill Drive,,1 (11) 500 555-0173,09/07/2018,09/07/2023
28204,19,Peter Xu,1989-10-02,M,M,100000,0,Management,1,0,6975 Ridgewood Drive,,1 (11) 500 555-0115,04/07/2018,04/07/2023
28205,22,Carolyn Mehta,1988-03-03,M,F,60000,2,Professional,0,1,4644 Rossmor Parkway,,1 (11) 500 555-0123,28/10/2018,28/10/2023
28206,13,Angelica Long,1990-07-22,S,F,80000,4,Management,1,1,8758 Garden Ave,,1 (11) 500 555-0161,28/07/2018,28/07/2023
28207,37,Larry Moreno,1990-05-11,M,M,80000,4,Management,1,1,4487 San Miguel Court,,1 (11) 500 555-0161,09/07/2018,09/07/2023
28208,30,Karen Sun,1990-07-22,S,F,90000,0,Professional,1,0,8758 Garden Ave,,1 (11) 500 555-0192,27/08/2018,27/08/2023
28209,39,Krista Carlson,1988-11-08,M,F,60000,2,Professional,1,1,5983 Meadowlark Court,,1 (11) 500 555-0153,19/10/2018,19/10/2023
28210,6,Meghan Alan,1988-06-02,M,F,60000,2,Professional,1,1,9730 Krueger Drive,,1 (11) 500 555-0162,17/10/2018,17/10/2023
28211,26,Randall Suarez,1988-10-24,M,M,60000,2,Professional,1,1,7787 Olive St.,,1 (11) 500 555-0150,13/10/2018,13/10/2023
28212,33,Melody Hernandez,1988-04-05,M,F,60000,2,Professional,1,1,1082 Crivello Avenue,,1 (11) 500 555-0148,21/10/2018,21/10/2023
28213,35,Jared Morgan,1988-03-12,M,M,70000,5,Professional,0,3,4846 Colfax St.,,1 (11) 500 555-0143,12/02/2019,12/02/2024
28214,4,Hailey King,1988-03-12,M,F,70000,5,Professional,1,3,8737 Golf Club Rd.,,1 (11) 500 555-0194,02/04/2019,02/04/2024
28215,40,Priscilla Shen,1987-11-11,S,F,60000,2,Professional,0,1,359 Candlestick Dr.,,1 (11) 500 555-0120,06/10/2018,06/10/2023
28216,15,Adrienne Ramos,1987-01-24,M,F,70000,5,Professional,0,3,1567 Midway Ct,,1 (11) 500 555-0145,03/09/2018,03/09/2023
28217,21,Kristy Carlson,1989-10-14,S,F,110000,0,Management,1,0,189 Rae Anne Dr,,1 (11) 500 555-0179,29/08/2018,29/08/2023
28218,7,Denise Arun,1987-07-04,M,F,70000,5,Professional,1,4,9784 Mellowood Street,,1 (11) 500 555-0146,11/03/2019,11/03/2024
28221,361,Isabella Rodriguez,1977-11-13,M,F,60000,0,Professional,1,2,6314 Mota Dr.,,638-555-0163,16/10/2016,16/10/2021
28222,552,Eduardo Lewis,1977-01-05,S,M,60000,0,Professional,0,2,8769 Haven Drive,,675-555-0112,01/10/2016,01/10/2021
28223,315,Jessica Davis,1977-07-07,S,F,60000,0,Professional,1,2,624 Peabody Road,,186-555-0118,17/10/2016,17/10/2021
28224,345,Spencer Henderson,1977-02-03,S,M,90000,0,Professional,0,1,895 Sandalwood Drive,,873-555-0120,16/10/2016,16/06/2024
28225,359,Robert Ross,1977-09-13,M,M,90000,0,Professional,1,1,4032 La Salle Ave,,904-555-0173,06/01/2019,06/01/2024
28226,614,Sebastian Ramirez,1976-05-23,M,M,80000,0,Skilled Manual,1,2,2951 Dublin,,903-555-0112,05/08/2018,05/08/2023
28227,632,Caleb Wang,1976-09-14,S,M,80000,0,Skilled Manual,0,2,8523 Magic Dr,,435-555-0140,28/02/2019,28/02/2024
28228,633,Gloria Reed,1976-02-07,S,F,80000,0,Skilled Manual,0,2,2569 La Orinda Pl.,,582-555-0119,07/03/2019,07/03/2024
28229,374,Samantha Wilson,1976-09-17,S,F,80000,0,Skilled Manual,0,2,3582 Juliet Court,,990-555-0116,22/02/2019,22/02/2024
28230,385,Stephanie Morgan,1976-09-27,S,F,80000,0,Skilled Manual,1,2,1462 Summit View Dr.,,227-555-0110,24/11/2018,24/11/2023
28231,548,James Powell,1976-08-19,S,M,80000,0,Skilled Manual,1,2,8358 Azalea Avenue,,380-555-0195,11/02/2019,11/02/2024
28232,536,Gavin Russell,1985-02-23,S,M,90000,4,Professional,0,3,8219 Orwood Rd.,,572-555-0125,05/01/2019,05/01/2024
28233,644,Patrick Richardson,1985-02-22,S,M,100000,1,Professional,0,4,3977 Strasbourg Lane,,472-555-0122,17/11/2018,17/11/2023
28234,298,Jack Nelson,1985-02-13,M,M,100000,1,Professional,1,4,3624 Garaventa Drive,,262-555-0139,11/10/2016,23/06/2024
28235,312,Cole Rogers,1985-02-11,S,M,120000,2,Management,0,4,8310 Mountaire Pkwy.,,159-555-0114,17/09/2018,17/09/2023
28236,314,Isabel Diaz,1985-07-13,S,F,120000,2,Management,0,4,966 Houston Ct,,460-555-0197,27/01/2019,27/01/2024
28237,315,Hailey Foster,1985-06-12,M,F,120000,2,Management,1,4,8127 Otter Dr.,,464-555-0117,02/08/2018,02/08/2023
28239,69,Richard Ramirez,1984-04-23,S,M,80000,3,Professional,0,1,3302 Alan Dr,,831-555-0160,02/09/2018,02/09/2023
28240,633,Eduardo Clark,1984-07-14,M,M,90000,0,Professional,0,1,6979 Harvard Drive,,441-555-0118,14/10/2016,24/06/2024
28241,635,Charles King,1984-06-03,M,M,100000,2,Professional,1,0,3994 Pinecrest Court,,620-555-0169,07/09/2018,07/09/2023
28242,307,Madison Butler,1984-07-03,M,F,120000,2,Professional,1,4,8280 Parkway Dr.,,179-555-0128,14/02/2019,14/02/2024
28243,335,Marcus Cook,1984-10-17,S,M,130000,2,Management,0,3,9448 San Marino Ct.,,131-555-0138,08/10/2016,24/06/2024
28244,374,Samantha Davis,1984-05-17,M,F,160000,1,Management,1,3,5972 Boxwood Dr.,,805-555-0198,08/10/2016,15/06/2024
28246,539,Alexa Gray,1976-10-11,S,F,80000,0,Professional,0,2,5811 Hillcrest,,629-555-0130,13/10/2016,25/06/2024
28247,542,Jonathan Adams,1976-09-22,S,M,90000,1,Professional,1,0,2835 The Trees Drive,,145-555-0135,28/10/2016,17/06/2024
28248,53,Eric Scott,1983-05-16,S,M,80000,3,Professional,0,2,9168 Wellington Ct.,,976-555-0128,25/08/2018,25/08/2023
28249,545,Julia Carter,1983-03-02,M,F,90000,0,Professional,1,1,4638 Chestnut Ave,,934-555-0179,16/04/2019,16/04/2024
28250,298,Tyrone Dominguez,1983-05-18,M,M,100000,2,Professional,1,2,8370 Merry Circle,,818-555-0171,10/10/2016,05/06/2024
28251,300,Joe Rubio,1983-01-18,M,M,100000,2,Professional,1,2,2049 Benedict Court,,461-555-0148,16/12/2018,16/12/2023
28252,345,Sydney Murphy,1983-11-13,M,F,130000,2,Management,1,4,8238 D Crane Ct.,,774-555-0122,21/04/2019,21/04/2024
28253,383,Jeremiah Green,1983-05-11,S,M,160000,1,Management,0,4,2 Fall Creek Road,,939-555-0183,03/01/2019,03/01/2024
28254,66,Jacqueline Brooks,1982-08-15,S,F,80000,4,Professional,0,3,9684 Morello Heights Circle,,182-555-0138,23/12/2018,23/12/2023
28255,607,Robert Clark,1982-07-22,S,M,90000,4,Professional,1,3,2461 Stephine Way,,770-555-0169,30/10/2016,16/06/2024
28256,536,Colin Beck,1982-10-18,M,M,90000,4,Professional,1,3,1440 Azores Circle,,707-555-0197,28/11/2018,28/11/2023
28257,648,Zachary Martin,1982-04-18,S,M,100000,2,Professional,1,4,2556 San Remo Ct,,404-555-0162,04/10/2016,07/06/2024
28259,369,Samuel Mitchell,1982-12-03,M,M,160000,2,Management,1,3,3663 Colt Ct.,,654-555-0112,09/10/2016,24/06/2024
28260,50,Hunter Roberts,1981-08-22,S,M,70000,4,Professional,0,3,1048 Burwood Way,,181-555-0117,30/12/2018,30/12/2023
28261,69,Stephanie Griffin,1981-07-22,M,F,80000,4,Professional,1,3,8682 Hungry Rd,,965-555-0178,30/04/2019,30/04/2024
28264,623,Nicole Diaz,1981-09-27,S,F,90000,3,Professional,0,1,1025 R St.,,614-555-0115,27/10/2016,13/06/2024
28266,548,Wyatt Flores,1981-03-23,S,M,90000,3,Professional,0,2,4456 Eastgate,,566-555-0115,04/10/2018,04/10/2023
28267,302,Jordan Young,1981-03-12,M,F,110000,3,Professional,1,4,8824 D Apling Court,,434-555-0159,01/09/2018,01/09/2023
28268,311,Jordan Campbell,1981-07-13,S,F,120000,3,Professional,1,4,473 Heather Road,,603-555-0129,12/10/2016,16/06/2024
28269,325,Alexandra Green,1981-02-23,S,F,130000,3,Management,0,1,5219 Bailey Ln.,,370-555-0149,11/09/2018,11/09/2023
28270,644,Samuel Long,1975-03-26,S,M,60000,0,Professional,1,2,3727 Duck Horn Court,,826-555-0171,21/10/2016,21/10/2021
28271,300,Sean Gonzalez,1975-06-04,S,M,60000,0,Professional,1,2,5627 Imperial Dr.,,581-555-0113,08/10/2016,08/10/2021
28273,355,Madeline Mitchell,1975-08-14,M,F,90000,1,Professional,1,1,8141 Mitchell Canyon Road,,922-555-0195,05/10/2016,24/06/2024
28274,612,William Rodriguez,1974-12-04,S,M,70000,0,Skilled Manual,1,2,9562 Tupelo Dr.,,289-555-0172,03/08/2018,03/08/2023
28276,609,Christy Deng,1955-11-25,M,F,40000,0,Professional,1,2,2574 Red Leaf,,611-555-0170,15/03/2019,15/03/2024
28278,611,Jaime Becker,1955-07-21,M,M,50000,0,Management,1,2,879 South Royal Links,,778-555-0131,07/11/2018,07/11/2023
28279,611,Spencer Simmons,1955-11-23,M,M,50000,0,Management,1,2,1963 Palms,,292-555-0142,11/11/2018,11/11/2023
28280,546,Tristan Powell,1955-02-22,S,M,50000,0,Management,1,2,5995 The Trees Dr.,,814-555-0114,27/02/2019,27/02/2024
28281,310,Juan Cox,1955-12-26,M,M,70000,0,Management,1,2,9566 River Ash Court,,627-555-0113,29/10/2018,29/10/2023
28282,548,Cindy Foster,1956-07-21,S,F,50000,0,Management,1,2,3348 Del Vista Court,,337-555-0150,11/01/2019,11/01/2024
28285,546,Savannah King,1980-02-27,M,F,100000,2,Professional,1,4,9666 Stillwater Ct.,,205-555-0187,09/10/2016,20/06/2024
28286,634,Destiny Alexander,1980-02-25,M,F,100000,3,Professional,0,1,7432 Corte Valencia,,683-555-0113,27/10/2018,27/10/2023
28287,311,Lauren Bennett,1980-05-16,M,F,110000,3,Professional,1,4,9687 Shakespeare Drive,,287-555-0119,25/10/2018,25/10/2023
28288,311,Marco Srini,1980-09-01,S,M,110000,3,Professional,1,4,4861 Via Valencia,,305-555-0157,28/10/2016,29/06/2024
28290,49,Ian Brooks,1974-04-15,S,M,70000,0,Skilled Manual,0,2,6286 Mt. Sequoia Ct.,,459-555-0137,13/11/2018,13/11/2023
28291,611,David Miller,1974-04-21,S,M,70000,0,Skilled Manual,0,2,5722 Hemlock Ave.,,587-555-0166,17/03/2019,17/03/2024
28292,55,Alexandra Smith,1974-11-07,S,F,70000,0,Skilled Manual,1,2,2926 Woodside Court,,267-555-0176,31/10/2018,31/10/2023
28293,369,Shelby Cox,1974-02-15,S,F,60000,0,Skilled Manual,0,2,4943 Lightwood Drive,,324-555-0129,27/10/2016,27/10/2021
28294,337,Alexis Jenkins,1974-08-04,S,F,60000,0,Skilled Manual,1,2,3763 Rosemarie Pl.,,767-555-0158,27/10/2016,27/10/2021
28295,543,Wyatt Collins,1974-02-21,M,M,60000,0,Skilled Manual,0,2,4650 Big Canyon Road,,124-555-0119,27/10/2016,27/10/2021
28296,299,Thomas Butler,1973-09-16,S,M,70000,0,Management,0,2,4839 Belle Dr,,246-555-0115,12/10/2016,14/06/2024
28297,545,Gabrielle Edwards,1973-03-23,S,F,70000,0,Management,0,2,3769 Green Tea Drive,,658-555-0156,08/10/2016,08/06/2024
28298,335,Maria Edwards,1973-08-22,M,F,70000,0,Management,1,2,565 Oeffler Ln.,,809-555-0163,12/10/2016,10/07/2023
28299,326,Jonathan Shan,1971-06-28,S,M,40000,0,Professional,0,2,4044 Pine Creek Way,,671-555-0199,16/10/2016,16/10/2021
28300,641,Abigail Bennett,1969-11-23,S,F,30000,0,Professional,1,2,509 Lynwood Drive,,978-555-0118,13/10/2018,13/10/2023
28301,312,Jasmine Long,1969-08-27,S,F,30000,0,Professional,0,2,852 Santa Maria,,911-555-0187,11/08/2018,11/08/2023
28302,53,Caroline Hughes,1969-02-20,M,F,30000,0,Professional,1,2,4561 Thornhill Place,,366-555-0173,07/09/2018,07/09/2023
28303,40,Justin Lewis,1984-11-27,S,M,60000,3,Professional,1,2,5928 First Ave.,,1 (11) 500 555-0163,19/01/2019,19/01/2024
28304,38,Colleen Zeng,1984-02-16,M,F,60000,4,Professional,1,3,3886 Valencia Place,,1 (11) 500 555-0157,08/09/2018,08/09/2023
28305,32,Patricia Lopez,1984-08-07,S,F,60000,4,Professional,1,3,6576 Lime Ridge Dr.,,1 (11) 500 555-0197,10/04/2019,10/04/2024
28306,36,Elizabeth Powell,1983-06-01,M,F,60000,5,Professional,1,3,5196 Donald Dr.,,1 (11) 500 555-0145,31/01/2019,31/01/2024
28307,26,Morgan Gray,1983-02-23,M,F,60000,2,Professional,1,1,2582 California Street,,1 (11) 500 555-0112,06/11/2018,06/11/2023
28308,21,Hector Serrano,1983-10-07,S,M,60000,2,Professional,1,2,3164 San Simeon Dr.,,1 (11) 500 555-0117,04/11/2018,04/11/2023
28309,23,Julie Lal,1987-04-07,M,F,90000,2,Professional,0,0,5637 Teak Court,,1 (11) 500 555-0194,24/08/2018,24/08/2023
28311,18,Terry Raje,1987-02-08,S,M,100000,0,Management,1,0,3193 Nephi Court,,1 (11) 500 555-0180,01/08/2018,01/08/2023
28312,6,Joy Jimenez,1982-12-25,S,F,60000,0,Skilled Manual,0,1,3647 San Miguel Road,,1 (11) 500 555-0145,14/11/2018,14/11/2023
28313,27,Brett Perez,1982-03-15,S,M,60000,0,Professional,1,1,3444 Elkwood Dr.,,1 (11) 500 555-0145,21/11/2018,21/11/2023
28314,39,Dwayne Romero,1982-10-27,S,M,60000,0,Professional,1,1,160 Kentucky Drive,,1 (11) 500 555-0184,12/11/2018,12/11/2023
28315,24,Stacy Alonso,1982-10-05,S,F,60000,0,Professional,0,1,4575 Sandiago Drive,,1 (11) 500 555-0169,11/12/2018,11/12/2023
28316,35,Jaime Martin,1982-06-11,M,F,60000,0,Professional,0,1,7292 Preakness Court,,1 (11) 500 555-0132,03/12/2018,03/12/2023
28317,15,Ivan Weber,1981-11-02,M,M,60000,0,Skilled Manual,0,1,6700 Delta View Ln.,,1 (11) 500 555-0129,07/12/2018,07/12/2023
28318,25,Grace Lee,1981-07-09,M,F,60000,0,Professional,0,1,8012 Dalis Dr.,,1 (11) 500 555-0117,28/12/2018,28/12/2023
28319,5,Ashlee She,1980-05-15,S,F,60000,0,Skilled Manual,0,1,8476 Kingswood Circle,,1 (11) 500 555-0159,23/12/2018,23/12/2023
28320,12,Janet Navarro,1980-11-19,S,F,60000,0,Skilled Manual,1,1,6227 Oak Creek Ct.,,1 (11) 500 555-0112,15/12/2018,15/12/2023
28321,20,Arturo Wu,1980-05-10,M,M,60000,0,Skilled Manual,0,1,7227 Landing Terrace,,1 (11) 500 555-0116,28/12/2018,28/12/2023
28322,9,Willie Chen,1984-01-23,S,M,70000,0,Professional,0,1,7547 Delta Fair Blvd.,,1 (11) 500 555-0121,06/10/2018,06/10/2023
28323,31,Nathan Moore,1983-06-02,S,M,70000,0,Professional,0,2,9175 Concord Royale,,1 (11) 500 555-0195,18/08/2018,18/08/2023
28324,3,Jésus Martin,1982-10-05,M,M,60000,0,Skilled Manual,1,1,8650 Babbe Street,,1 (11) 500 555-0179,25/12/2018,25/12/2023
28325,23,Drew Lal,1981-07-15,S,M,60000,0,Skilled Manual,0,1,3553 Blenheim Way,,1 (11) 500 555-0151,01/12/2018,01/12/2023
28326,26,Carla Lopez,1978-11-05,S,F,90000,0,Professional,1,1,7987 Seawind Dr.,,1 (11) 500 555-0139,17/08/2018,17/08/2023
28327,33,Tabitha Serrano,1977-12-17,S,F,70000,0,Skilled Manual,0,1,9825 Brodia Court,,1 (11) 500 555-0143,19/08/2018,19/08/2023
