ck,gk,name,bdate,ms,gender,income,childrenhome,occ,hof,nco,addr1,addr2,phone,datefirstpuchase,datelastpurchase
20523,331,Emma Howard,1968-05-11,M,F,60000,1,Management,1,0,8198 Mt. Whitney Dr.,,256-555-0139,30/05/2019 00:00,30/05/2024
20531,302,James Young,1970-03-25,M,M,60000,1,Professional,1,1,4295 Bentley St.,,149-555-0145,26/05/2019 00:00,26/05/2024
20553,216,Damien Xie,1976-11-24,M,M,100000,3,Professional,1,4,"1, allée des Princes",,1 (11) 500 555-0162,27/05/2019 00:00,27/05/2024
20573,209,Megan Ward,1973-05-24,M,F,90000,2,Professional,1,1,"96, rue Maillard",,1 (11) 500 555-0117,22/05/2019 00:00,22/05/2024
20581,218,Ruth Sanchez,1972-11-15,M,F,80000,1,Professional,0,2,"23, rue de Linois",,1 (11) 500 555-0195,04/05/2019 00:00,04/05/2024
20587,219,Shannon Johnston,1970-10-27,M,M,100000,4,Management,1,4,"21, avenue de l´ Union Centrale",,1 (11) 500 555-0191,05/05/2019 00:00,05/05/2024
20589,189,Mackenzie Rogers,1969-11-27,M,F,80000,1,Management,1,3,"57, rue Lafayette",,1 (11) 500 555-0111,13/05/2019 00:00,13/05/2024
20619,37,Maurice Raji,1991-05-11,S,M,80000,0,Professional,0,4,8831 Cloverleaf Circle,,1 (11) 500 555-0115,08/05/2019 00:00,08/05/2024
20630,3,Diane Alonso,1990-03-15,M,F,130000,5,Management,1,4,9526 Baird Court,,1 (11) 500 555-0194,04/05/2019 00:00,04/05/2024
20644,343,Patrick Brooks,1954-02-17,S,M,130000,2,Management,0,3,4480 Armstrong Rd.,,972-555-0145,01/05/2019 00:00,01/05/2024
20648,331,Jordan Mitchell,1992-12-02,M,M,70000,0,Professional,1,0,8646 Olivera,,393-555-0162,31/05/2019 00:00,31/05/2024
20727,161,Arturo Ye,1990-01-13,S,M,40000,2,Clerical,1,0,Kulmer Straße 3,,1 (11) 500 555-0138,21/05/2019 00:00,21/05/2024
20743,536,Arianna Howard,1973-07-14,M,F,20000,0,Manual,0,2,5295 Magnolia Drive,,589-555-0155,02/05/2019 00:00,02/05/2024
20760,62,Thomas Alexander,1976-09-19,M,M,40000,0,Clerical,1,1,6934 Dos Encinas,,126-555-0133,07/05/2019 00:00,07/05/2024
20770,648,Carlos Mitchell,1978-05-14,M,M,80000,0,Skilled Manual,1,0,7405 Dolores Way,,116-555-0126,13/05/2019 00:00,13/05/2024
20771,50,Madeline Edwards,1978-12-15,M,F,80000,0,Skilled Manual,1,0,9062 Melrose Place,,578-555-0134,11/05/2019 00:00,11/05/2024
20783,70,Amanda Collins,1979-03-17,M,F,60000,0,Skilled Manual,1,0,9663 East 38th St,,806-555-0151,26/05/2019 00:00,26/05/2024
20794,199,Brenda Rana,1982-02-08,M,F,10000,0,Manual,1,0,"281, rue Mazagran",,1 (11) 500 555-0152,04/05/2019 00:00,04/05/2024
20800,234,Connor Jenkins,1977-11-16,M,M,10000,0,Manual,1,0,2542 Pinecrest Court,,1 (11) 500 555-0184,17/05/2019 00:00,17/05/2024
20882,211,Sabrina Suarez,1987-09-11,M,F,20000,1,Manual,1,1,"2140, rue Léo Delibes",,1 (11) 500 555-0196,15/05/2019 00:00,15/05/2024
20883,192,Latoya Rai,1987-11-16,M,F,30000,1,Clerical,1,0,"100, rue Jean Mermoz",,1 (11) 500 555-0164,19/05/2019 00:00,19/05/2024
20884,220,Darren Schmidt,1987-01-09,S,M,30000,1,Clerical,0,0,"1211, rue des Ecoles",,1 (11) 500 555-0180,11/05/2019 00:00,11/05/2024
20887,206,Damien Li,1986-07-04,S,M,10000,4,Manual,1,1,"2, route de Marseille",,1 (11) 500 555-0159,13/05/2019 00:00,13/05/2024
20888,224,Clayton Raje,1986-01-21,S,M,10000,4,Manual,1,1,"4, place du Tertre",,1 (11) 500 555-0188,17/05/2019 00:00,17/05/2024
20894,186,Alyssa Thomas,1986-09-21,S,F,20000,2,Manual,1,0,"48, place de la Concorde",,1 (11) 500 555-0112,27/05/2019 00:00,27/05/2024
20911,203,Katrina Raje,1986-08-02,M,F,40000,0,Professional,0,0,"56, route de Marseille",,1 (11) 500 555-0175,15/05/2019 00:00,15/05/2024
20927,128,Tammy Martinez,1999-06-16,S,F,20000,5,Manual,1,2,Berliner Platz 94,,1 (11) 500 555-0153,13/05/2019 00:00,13/05/2024
20932,186,Cole Kelly,1982-05-26,S,M,30000,0,Clerical,1,1,"2, rue Georges-Clémenceau",,1 (11) 500 555-0190,15/05/2019 00:00,15/05/2024
20935,196,Desiree Jimenez,1997-10-14,S,F,30000,5,Clerical,1,3,"44, rue Saint Denis",,1 (11) 500 555-0168,14/05/2019 00:00,14/05/2024
20939,117,Joshua Johnson,1996-09-04,S,M,20000,0,Manual,0,1,Marienplatz 36531,,1 (11) 500 555-0191,20/05/2019 00:00,20/05/2024
20953,205,Neil Rubio,1994-06-05,S,M,20000,0,Manual,1,2,"2, avenue de Norvege",,1 (11) 500 555-0177,21/05/2019 00:00,21/05/2024
20956,211,Kristy Alonso,1995-08-28,S,F,30000,0,Clerical,0,1,"4, boulevard Tremblay",,1 (11) 500 555-0117,09/05/2019 00:00,09/05/2024
20959,223,Ruben Arun,1982-10-15,M,M,20000,0,Clerical,1,0,"5, rue de Courtaboeuf",,1 (11) 500 555-0143,05/05/2019 00:00,05/05/2024
20971,211,Preston Suri,1957-03-10,S,M,10000,0,Clerical,1,1,"356, avenue des Laurentides",,1 (11) 500 555-0117,05/05/2019 00:00,05/05/2024
21019,206,Monica Prasad,1980-05-14,S,F,40000,0,Clerical,1,0,"33, rue Georges-Clémenceau",,1 (11) 500 555-0165,03/05/2019 00:00,03/05/2024
21032,132,Brendan Shan,1989-10-16,S,M,20000,0,Manual,1,1,Hauptstr 2929,,1 (11) 500 555-0138,15/05/2019 00:00,15/05/2024
21042,135,Jon Liang,1972-08-10,M,M,20000,0,Manual,1,1,Charlottenstr 46262,,1 (11) 500 555-0125,01/05/2019 00:00,01/05/2024
21047,173,Sheena Andersen,1988-01-27,S,F,20000,1,Manual,0,0,Galeriestr 6267,,1 (11) 500 555-0118,06/05/2019 00:00,06/05/2024
21051,121,Sabrina Alonso,1988-05-28,M,F,30000,0,Clerical,1,0,Platz des Landtags 22,,1 (11) 500 555-0157,16/05/2019 00:00,16/05/2024
21057,155,Elizabeth Butler,1945-03-09,M,F,80000,0,Skilled Manual,1,0,Waldstr 193,,1 (11) 500 555-0158,07/05/2019 00:00,07/05/2024
21069,262,Colin Lu,1985-12-15,M,M,10000,3,Manual,0,2,1191 Boxwood Dr.,,1 (11) 500 555-0172,18/05/2019 00:00,18/05/2024
21076,115,Terrence Nath,1984-12-01,S,M,10000,2,Manual,1,2,Rotthäuser Weg 11,,1 (11) 500 555-0186,26/05/2019 00:00,26/05/2024
21094,207,Alison Sharma,1983-11-18,S,F,30000,2,Clerical,1,2,"8280, place du Tertre",,1 (11) 500 555-0125,08/05/2019 00:00,08/05/2024
21109,176,Katie Pal,1998-02-27,S,F,30000,4,Clerical,1,1,Marketplatz 64,,1 (11) 500 555-0159,14/05/2019 00:00,14/05/2024
21145,302,Mindy Lal,1980-06-02,M,F,40000,0,Professional,0,1,9639 M St.,,802-555-0155,03/05/2019 00:00,03/05/2024
21249,526,Alvin Xu,1997-03-18,S,M,40000,0,Skilled Manual,0,2,9089 San Jose Ave,,948-555-0160,29/05/2019 00:00,29/05/2024
21286,300,Luke Roy,1983-09-03,S,M,100000,2,Professional,1,2,8625 Woodcrest Drive,,583-555-0100,18/05/2019 00:00,18/05/2024
21289,612,Warren Wang,1982-08-19,S,M,90000,3,Professional,1,0,4018 St Francis St.,,865-555-0123,15/05/2019 00:00,15/05/2024
21290,542,Angel Torres,1982-06-19,S,M,100000,2,Professional,0,3,2469 Maureen Lane,,116-555-0158,20/05/2019 00:00,20/05/2024
21295,54,Benjamin Thomas,1981-12-21,M,M,70000,4,Professional,1,3,6101 Mike Yorba Way,,445-555-0142,11/05/2019 00:00,11/05/2024
21319,609,Zachary Lee,1980-09-07,M,M,90000,3,Professional,1,2,1058 Miwok Way,,441-555-0151,31/05/2019 00:00,31/05/2024
21381,15,Francis Ruiz,1970-01-02,M,M,30000,0,Clerical,0,2,2262 Main Street,,1 (11) 500 555-0190,16/05/2019 00:00,16/05/2024
21383,32,Ricardo Anand,1971-08-11,M,M,20000,1,Clerical,1,2,4912 Roundhouse Place,,1 (11) 500 555-0117,03/05/2019 00:00,03/05/2024
21392,26,Kelli Lin,1974-02-22,M,F,40000,0,Clerical,0,2,4116 Rubiem Ct,,1 (11) 500 555-0171,20/05/2019 00:00,20/05/2024
21398,372,Ethan Diaz,1995-03-25,M,M,60000,0,Skilled Manual,1,2,3397 Farm Bureau Road,,136-555-0124,28/05/2019 00:00,28/05/2024
21399,385,Ian Hughes,1995-11-25,M,M,60000,0,Skilled Manual,1,2,3162 Chaucer Drive,,240-555-0189,01/05/2019 00:00,01/05/2024
21410,614,Eric Zhang,1993-08-07,M,M,70000,0,Professional,0,2,705 Temple Drive,,300-555-0119,17/05/2019 00:00,17/05/2024
21411,335,Maria Kelly,1993-07-12,S,F,70000,0,Professional,0,2,3035 Blackfield Dr.,,617-555-0184,30/05/2019 00:00,30/05/2024
21420,338,Isabella Carter,1977-09-17,S,F,70000,0,Skilled Manual,0,2,6406 Golden Leaf Way,,690-555-0198,02/05/2019 00:00,02/05/2024
21422,348,Karen Wood,1977-01-12,M,F,80000,1,Management,1,0,782 Veale Avenue,,589-555-0146,05/05/2019 00:00,05/05/2024
21427,632,Kelly Foster,1976-08-03,M,F,70000,0,Professional,0,2,920 Broadway,,847-555-0163,31/05/2019 00:00,31/05/2024
21428,612,Jada Brooks,1976-12-14,M,F,70000,0,Professional,0,2,505 Lyman Rd,,971-555-0172,25/05/2019 00:00,25/05/2024
21450,68,Nathan Bryant,1964-02-07,M,M,40000,0,Professional,0,2,7111 Stinson,Unit E,161-555-0172,01/05/2019 00:00,01/05/2024
21454,311,Alvin Goldstein,1964-02-07,M,M,70000,0,Management,1,2,7111 Stinson,Unit E,831-555-0111,01/05/2019 00:00,01/05/2024
21461,60,Elizabeth Simmons,1965-06-02,M,F,70000,0,Management,1,2,4947 Noah Court,,163-555-0162,02/05/2019 00:00,02/05/2024
21464,51,Miguel Griffin,1965-04-09,M,M,70000,0,Management,1,2,7910 Mary Dr.,,489-555-0193,24/05/2019 00:00,24/05/2024
21490,50,Cole Ward,1970-11-06,M,M,40000,1,Skilled Manual,1,2,594 Tosco Way,,158-555-0144,26/05/2019 00:00,26/05/2024
21498,312,Cameron Wilson,1971-05-06,M,M,60000,1,Professional,1,2,638 Shangri-la Rd.,,510-555-0123,17/05/2019 00:00,17/05/2024
21499,358,Bailey Ramirez,1971-10-24,M,F,70000,2,Professional,1,1,6492 Crossbow Way,,237-555-0166,06/05/2019 00:00,06/05/2024
21503,626,Melanie Long,1972-06-26,M,F,60000,1,Professional,1,2,4682 Deermeadow Way,,849-555-0127,23/05/2019 00:00,23/05/2024
21520,238,Seth Baker,1965-07-17,M,M,110000,4,Management,1,4,9233 Pepper Way,,1 (11) 500 555-0193,03/05/2019 00:00,03/05/2024
21528,151,Jay Moreno,1974-05-06,M,M,130000,4,Professional,1,4,Zollstr 2,,1 (11) 500 555-0141,30/05/2019 00:00,30/05/2024
21529,183,Kristi Martinez,1973-03-04,S,F,100000,4,Management,1,3,"6, avenue de Norvege",,1 (11) 500 555-0180,27/05/2019 00:00,27/05/2024
21535,206,Alfredo Sandberg,1971-07-27,S,M,80000,2,Professional,1,2,"3, rue de l'Espace De Schengen",,1 (11) 500 555-0198,16/05/2019 00:00,16/05/2024
21544,240,Gary Moreno,1969-04-26,M,M,150000,5,Management,1,4,3597 Pine St.,,1 (11) 500 555-0117,10/05/2019 00:00,10/05/2024
21588,301,Theodore Martin,1992-02-03,M,M,60000,0,Skilled Manual,1,0,3519 Woodruff Lane,,413-555-0122,13/05/2019 00:00,13/05/2024
21590,609,Taylor Gonzales,1990-11-07,M,F,40000,1,Skilled Manual,1,0,4734 Sycamore Court,,294-555-0113,13/05/2019 00:00,13/05/2024
21593,301,Marcus Roberts,1989-11-01,S,M,50000,2,Skilled Manual,0,0,4587 Sunset Meadows,,171-555-0165,09/05/2019 00:00,09/05/2024
21594,322,Brianna Moore,1989-02-20,M,F,50000,2,Skilled Manual,1,0,2545 Crowe Place,,590-555-0112,09/05/2019 00:00,09/05/2024
21596,553,Luke Wright,1991-08-03,M,M,60000,0,Professional,1,0,2710 Saddlehill Lane,,145-555-0162,24/05/2019 00:00,24/05/2024
21598,648,Chloe Perez,1989-10-14,M,F,60000,0,Professional,1,0,7275 Andrea Lane,,531-555-0161,17/05/2019 00:00,17/05/2024
21599,548,Sara Lopez,1989-12-12,M,F,60000,0,Professional,1,0,7846 Alexander Pl.,,293-555-0155,08/05/2019 00:00,08/05/2024
21604,315,Melanie Howard,1987-05-18,S,F,40000,0,Professional,0,1,7136 Almond Drive,,771-555-0195,17/05/2019 00:00,17/05/2024
21605,612,Brittney Ye,1990-02-25,M,F,60000,0,Professional,1,0,3796 Peachwillow,,148-555-0174,07/05/2019 00:00,07/05/2024
21606,614,Connor Roberts,1990-04-11,M,M,60000,0,Professional,1,0,6816 Piedra Dr.,,377-555-0127,09/05/2019 00:00,09/05/2024
21607,614,Bryce Torres,1990-04-12,M,M,60000,0,Professional,1,0,6492 Palms Dr.,,697-555-0138,15/05/2019 00:00,15/05/2024
21615,311,Grace Torres,1987-05-19,S,F,50000,2,Skilled Manual,0,1,7095 Thames Drive,,630-555-0162,07/05/2019 00:00,07/05/2024
21637,359,Richard Lewis,1984-04-20,S,M,40000,0,Professional,0,1,5061 Athecton Circle,,922-555-0117,16/05/2019 00:00,16/05/2024
21638,539,Olivia Harris,1984-11-02,S,F,40000,0,Professional,0,1,6955 W. Buchanan,,131-555-0189,10/05/2019 00:00,10/05/2024
21641,314,Kaylee Perez,1984-08-23,M,F,60000,2,Skilled Manual,1,2,1686 Lavere Way,,721-555-0185,30/05/2019 00:00,30/05/2024
21643,311,Wyatt Diaz,1984-08-15,M,M,60000,2,Skilled Manual,1,2,3829 Baltic Sea Ct.,,164-555-0126,28/05/2019 00:00,28/05/2024
21644,383,Sydney Howard,1984-05-22,M,F,60000,2,Skilled Manual,1,2,8665 Brown Street,,273-555-0161,25/05/2019 00:00,25/05/2024
21645,644,Spencer Alexander,1984-08-07,M,M,60000,2,Skilled Manual,1,2,2101 Frayne Ln.,,178-555-0164,15/05/2019 00:00,15/05/2024
21660,339,Allison Watson,1983-07-28,M,F,60000,2,Professional,1,0,2739 Sandy Road,,633-555-0132,24/05/2019 00:00,24/05/2024
21664,189,Edwin Yuan,1992-02-27,S,M,20000,0,Manual,1,2,"7, impasse Ste-Madeleine",,1 (11) 500 555-0159,06/05/2019 00:00,06/05/2024
21677,220,Cedric Chander,1991-11-25,S,M,20000,0,Manual,0,2,"311, rue Villedo",,1 (11) 500 555-0112,01/05/2019 00:00,01/05/2024
21685,632,Bailey Green,1994-07-17,S,F,40000,3,Clerical,1,1,3682 Jeff Ct.,,978-555-0173,29/05/2019 00:00,29/05/2024
21689,609,Olivia Simmons,1951-02-04,M,F,40000,0,Skilled Manual,1,1,2168 Terra Calitina,,561-555-0176,16/05/2019 00:00,16/05/2024
21695,299,Ethan Rodriguez,1986-10-06,M,M,60000,0,Skilled Manual,1,0,7899 E St.,,830-555-0181,30/05/2019 00:00,30/05/2024
21699,339,Logan Sharma,1974-04-01,M,M,40000,0,Clerical,1,1,8255 Highland Road,,895-555-0151,02/05/2019 00:00,02/05/2024
21700,352,Juan Ramirez,1974-10-04,M,M,40000,0,Clerical,1,1,1201 St. Francis St.,,928-555-0125,02/05/2019 00:00,02/05/2024
21704,637,Charles Martinez,1975-04-26,M,M,40000,0,Clerical,1,1,9900 Clearbrook Drive,,122-555-0118,15/05/2019 00:00,15/05/2024
21709,546,Katherine Torres,1978-10-09,S,F,40000,0,Clerical,1,1,6406 Pepper Way,,452-555-0116,06/05/2019 00:00,06/05/2024
21711,383,Hailey Gray,1978-11-11,S,F,40000,0,Clerical,1,1,44 Garcia,,643-555-0126,08/05/2019 00:00,08/05/2024
21719,543,Morgan Torres,1979-11-26,S,F,60000,0,Skilled Manual,1,0,8136 Guadalajara,,208-555-0145,03/05/2019 00:00,03/05/2024
21722,372,Spencer Wood,1979-05-05,M,M,60000,0,Skilled Manual,1,0,6917 Del Monte Court,,272-555-0117,13/05/2019 00:00,13/05/2024
21723,302,Tiffany Huang,1992-03-09,M,F,50000,0,Skilled Manual,1,0,2807 10th Avenue,,502-555-0169,25/05/2019 00:00,25/05/2024
21728,612,Madison Harris,1993-07-09,S,F,40000,0,Skilled Manual,1,0,1268 Joseph Ave,,456-555-0114,03/05/2019 00:00,03/05/2024
21736,301,Thomas Thompson,1991-04-24,M,M,70000,0,Skilled Manual,0,0,1553 Fairfield Ave.,,894-555-0159,19/05/2019 00:00,19/05/2024
21737,223,Timothy Rivera,1982-08-19,S,M,10000,0,Manual,1,0,"4, quai de Grenelle",,1 (11) 500 555-0197,06/05/2019 00:00,06/05/2024
21746,334,Xavier Hernandez,1982-03-16,M,M,40000,2,Skilled Manual,1,2,144 Santa Monica,,404-555-0118,24/05/2019 00:00,24/05/2024
21749,310,Ashley Williams,1962-02-25,S,F,50000,0,Management,0,2,805 Rainier Dr.,,143-555-0198,27/05/2019 00:00,27/05/2024
21763,634,Madison Brown,1965-09-11,M,F,40000,0,Professional,0,2,1949 M St.,,194-555-0187,17/05/2019 00:00,17/05/2024
21777,66,Emily Gonzales,1967-06-22,M,F,70000,1,Professional,1,1,4471 Ryan Court,,860-555-0178,27/05/2019 00:00,27/05/2024
21781,626,Jared Rivera,1967-06-22,M,M,60000,0,Management,1,3,2096 Trinity Ave.,,432-555-0138,07/05/2019 00:00,07/05/2024
21785,307,Tabitha Rodriguez,1968-05-11,S,F,60000,1,Professional,0,2,750 Cataline Avenue,,686-555-0191,25/05/2019 00:00,25/05/2024
21788,331,Spencer Barnes,1968-05-04,M,M,60000,1,Management,1,0,9613 Smoking Tree Court,,242-555-0153,29/05/2019 00:00,29/05/2024
21793,546,Kaylee Scott,1969-08-24,M,F,60000,1,Professional,1,2,2229 Pinehurst Court,,113-555-0140,29/05/2019 00:00,29/05/2024
21794,315,Alyssa James,1969-09-15,M,F,60000,1,Professional,0,0,9371 Corte Del Sol,,494-555-0178,04/05/2019 00:00,04/05/2024
21797,609,Kelvin Gao,1970-09-25,M,M,60000,1,Professional,1,2,1947 Sepulveda Ct,,301-555-0115,06/05/2019 00:00,06/05/2024
21798,543,Jade Sanders,1970-09-25,M,F,60000,1,Professional,1,2,1947 Serene Ct,,466-555-0168,14/05/2019 00:00,14/05/2024
21807,310,Amanda Campbell,1971-11-02,M,F,60000,1,Professional,0,2,9716 Holiday Hills Drive,,100-555-0170,16/05/2019 00:00,16/05/2024
21808,315,Amanda Green,1971-02-20,M,F,60000,1,Professional,1,2,2870 Park Glenn,,115-555-0176,04/05/2019 00:00,04/05/2024
21811,310,Olivia Williams,1972-02-12,M,F,70000,1,Skilled Manual,1,3,9264 Claudia Drive,,399-555-0155,30/05/2019 00:00,30/05/2024
21812,637,Adrian Bailey,1972-01-05,M,M,60000,1,Professional,0,2,6894 Oeffler Ln.,,299-555-0129,16/05/2019 00:00,16/05/2024
21826,121,Abigail Russell,1975-07-10,M,F,120000,4,Professional,1,4,Am Grossen Dern 9824,,1 (11) 500 555-0149,17/05/2019 00:00,17/05/2024
21854,247,Theresa Schmidt,1971-03-21,M,F,130000,5,Professional,1,3,3083 Boatwright Dr.,,1 (11) 500 555-0185,02/05/2019 00:00,02/05/2024
21870,267,Jenny Raji,1967-09-04,M,F,130000,5,Professional,1,4,8325 Newcastle Rd,,1 (11) 500 555-0125,17/05/2019 00:00,17/05/2024
21898,33,Devon Raji,1991-02-05,M,M,110000,5,Professional,1,4,2497 Hazel Drive,,1 (11) 500 555-0110,05/05/2019 00:00,05/05/2024
21902,325,Natalie James,1984-09-20,S,F,130000,2,Management,0,2,1277 Army Dr.,,344-555-0196,05/05/2019 00:00,05/05/2024
21919,611,Melissa Howard,1981-08-07,M,F,60000,0,Skilled Manual,1,1,7350 Bluejay Dr,,624-555-0115,27/05/2019 00:00,27/05/2024
21920,335,Destiny Bennett,1981-02-15,M,F,60000,0,Skilled Manual,1,1,9875 Prestwick Court,,566-555-0180,27/05/2019 00:00,27/05/2024
21922,374,Bailey Ward,1981-11-23,M,F,60000,0,Skilled Manual,1,1,1796 Hamlet,,643-555-0165,09/05/2019 00:00,09/05/2024
21933,358,Nicole Martin,1979-10-03,M,F,60000,3,Professional,1,0,6866 Winterberry Ct.,,378-555-0161,26/05/2019 00:00,26/05/2024
21965,37,Bethany Raheem,1986-08-24,M,F,80000,5,Professional,1,3,1839 Kelly,,1 (11) 500 555-0125,20/05/2019 00:00,20/05/2024
21970,40,Jada Rivera,1984-02-21,S,F,60000,3,Professional,1,2,4661 Balboa Court,,1 (11) 500 555-0132,18/05/2019 00:00,18/05/2024
21973,28,Janet Vazquez,1984-02-15,M,F,60000,4,Professional,0,3,3312 Clear View Circle,,1 (11) 500 555-0142,29/05/2019 00:00,29/05/2024
21981,20,Isabella Henderson,1981-04-11,M,F,60000,0,Professional,1,1,2173 Heartwood Drive,,1 (11) 500 555-0193,13/05/2019 00:00,13/05/2024
21988,13,Alisha Zhao,1985-04-03,M,F,80000,5,Professional,1,4,1848 Wharf Dr.,,1 (11) 500 555-0160,25/05/2019 00:00,25/05/2024
21997,40,Dennis Xu,1978-03-14,M,M,80000,4,Professional,1,2,9707 Daffodil Drive,,1 (11) 500 555-0116,06/05/2019 00:00,06/05/2024
22021,635,Ethan White,1997-09-20,S,M,30000,0,Clerical,0,2,3361 Greenhills Circle,,182-555-0138,05/05/2019 00:00,05/05/2024
22022,355,Christopher Davis,1997-11-04,S,M,30000,0,Clerical,0,2,3538 Olivewood Ct.,,755-555-0171,15/05/2019 00:00,15/05/2024
22080,66,Caitlin Sanchez,1981-12-04,M,F,70000,4,Professional,1,3,3356 Northstar Drive,,629-555-0115,31/05/2019 00:00,31/05/2024
22095,69,Brandon Perry,1975-10-15,S,M,90000,1,Professional,1,1,384 Dayton Court,,758-555-0120,13/05/2019 00:00,13/05/2024
22124,432,Desiree Alonso,1957-09-05,M,F,60000,0,Management,1,2,5785 Lislin Ct.,,992-555-0176,15/05/2019 00:00,15/05/2024
22219,53,Juha-Pekka Posti,1977-02-01,M,F,60000,0,Professional,1,2,6131 Green Leaf Drive,,130-555-0116,25/05/2019 00:00,25/05/2024
22228,616,Katelyn Gonzalez,1976-09-12,M,F,60000,0,Professional,1,2,9113 Flamingo Dr.,,454-555-0116,03/05/2019 00:00,03/05/2024
22326,635,Riley Howard,1995-02-23,S,F,40000,3,Clerical,1,1,2264 Story Lane,,232-555-0114,09/05/2019 00:00,09/05/2024
22379,224,Fernando Hayes,1982-07-17,S,M,10000,0,Manual,0,0,"98, rue Marbeuf",,1 (11) 500 555-0161,02/05/2019 00:00,02/05/2024
22444,118,Colin Xie,1989-02-27,S,M,40000,0,Clerical,0,0,Hans-Rosenthal-Platz 4243,,1 (11) 500 555-0139,04/05/2019 00:00,04/05/2024
22447,168,Tara Shan,1989-04-13,M,F,40000,0,Clerical,1,0,Waldstr 12,,1 (11) 500 555-0177,11/05/2019 00:00,11/05/2024
22450,178,Audrey Alvarez,1989-02-24,M,F,50000,0,Skilled Manual,1,0,Erlenweg 2624,,1 (11) 500 555-0163,01/05/2019 00:00,01/05/2024
22453,127,Dakota Long,1942-02-04,M,M,10000,0,Clerical,1,2,Pflugstr 8515,,1 (11) 500 555-0168,19/05/2019 00:00,19/05/2024
22454,258,Rebekah Raman,1972-05-10,M,F,10000,0,Manual,0,2,566 Morgan Territory Rd.,,1 (11) 500 555-0160,10/05/2019 00:00,10/05/2024
22468,245,Ruben Gonzalez,1987-09-18,M,M,20000,1,Manual,1,1,5242 Miguel Drive,,1 (11) 500 555-0125,19/05/2019 00:00,19/05/2024
22470,240,Carly Tang,1987-11-05,M,F,30000,1,Clerical,1,0,4030 Rosina Court,,1 (11) 500 555-0150,05/05/2019 00:00,05/05/2024
22476,175,Shane Martinez,1986-11-25,S,M,20000,2,Manual,0,0,Winterfeldtstr 4446,,1 (11) 500 555-0111,15/05/2019 00:00,15/05/2024
22505,270,Julie Shen,1982-10-25,M,F,30000,0,Clerical,0,1,844 Raven Court,,1 (11) 500 555-0121,03/05/2019 00:00,03/05/2024
22508,159,Jon Huang,1985-11-04,M,M,40000,0,Skilled Manual,1,0,Holzstr 7555,,1 (11) 500 555-0147,15/05/2019 00:00,15/05/2024
22509,160,Lacey Nara,1985-10-04,M,F,40000,0,Skilled Manual,1,0,Wasserstr 65,,1 (11) 500 555-0115,12/05/2019 00:00,12/05/2024
22518,266,Jillian Sai,1999-04-19,S,F,30000,3,Clerical,0,2,8345 Orangewood Ave.,,1 (11) 500 555-0174,18/05/2019 00:00,18/05/2024
22519,175,Logan Hughes,1983-11-11,M,M,40000,0,Skilled Manual,1,0,Erlenweg 6664,,1 (11) 500 555-0117,03/05/2019 00:00,03/05/2024
22526,263,Jamie Moreno,1998-11-26,S,M,30000,4,Clerical,1,3,1113 Ready Road,,1 (11) 500 555-0136,22/05/2019 00:00,22/05/2024
22533,147,Jake Liu,1994-02-03,M,M,20000,0,Manual,0,2,Residenz Straße 431,,1 (11) 500 555-0155,30/05/2019 00:00,30/05/2024
22535,237,Rachael Prasad,1995-02-14,M,F,40000,1,Skilled Manual,1,0,6557 Artnell Ct.,,1 (11) 500 555-0111,19/05/2019 00:00,19/05/2024
22536,262,Brianna Rogers,1995-05-22,M,F,40000,1,Skilled Manual,1,0,1356 Grove Way,,1 (11) 500 555-0199,20/05/2019 00:00,20/05/2024
22551,159,Andy Rubio,1982-06-26,S,M,20000,0,Clerical,1,0,Altendorfer Straße 570,,1 (11) 500 555-0129,01/05/2019 00:00,01/05/2024
22565,166,Brenda Subram,1976-02-12,S,F,20000,0,Clerical,0,0,Pflugstr 8525,,1 (11) 500 555-0113,22/05/2019 00:00,22/05/2024
22566,233,Damien Pal,1975-01-04,S,M,10000,0,Manual,1,1,2803 E. Cypress Rd.,,1 (11) 500 555-0119,29/05/2019 00:00,29/05/2024
22570,273,Jackson Yang,1959-07-08,S,M,30000,0,Clerical,1,0,4290 Wellington Avenue,,1 (11) 500 555-0111,04/05/2019 00:00,04/05/2024
22586,279,Derek Shen,1981-01-07,M,M,30000,0,Clerical,0,0,7884 Power Ave.,,1 (11) 500 555-0174,29/05/2019 00:00,29/05/2024
22592,269,Lindsey Anand,1980-02-02,S,F,30000,0,Clerical,1,0,1915 Seawind Dr.,,1 (11) 500 555-0155,19/05/2019 00:00,19/05/2024
22594,231,Gabriella James,1980-11-22,M,F,30000,0,Clerical,0,0,5886 Book Rd,,1 (11) 500 555-0137,07/05/2019 00:00,07/05/2024
22596,248,Omar Xu,1979-05-12,M,M,30000,0,Clerical,1,0,4789 Estrada,,1 (11) 500 555-0110,04/05/2019 00:00,04/05/2024
22599,244,Philip Gill,1979-09-13,M,M,40000,0,Clerical,0,0,2988 Wightman Lane,,1 (11) 500 555-0132,14/05/2019 00:00,14/05/2024
22611,267,Chad Deng,1990-05-13,M,M,40000,0,Clerical,1,0,975 Harris Circle,,1 (11) 500 555-0167,27/05/2019 00:00,27/05/2024
22616,258,Jake Zhang,1989-08-18,S,M,40000,0,Clerical,1,0,2901 Ninth Avenue SW Court,,1 (11) 500 555-0179,31/05/2019 00:00,31/05/2024
